GeoFips,GeoName,LineCode,Description,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998
27000,Minnesota,530,        Nondurable goods manufacturing,119551,117495,116181,115506,113091,115913,123708,125768,125435,126653,127619,131823,134655,139549,145159,145568,145445
27000,Minnesota,600,      Wholesale trade,142164,140695,138875,136837,133585,136542,143516,143937,144049,141907,138989,136741,137216,140458,138866,137407,136857
27000,Minnesota,700,      Retail trade,355296,352389,347094,346461,340959,348753,363607,374977,375467,377344,373208,373224,371605,372820,374696,367094,368611
27000,Minnesota,800,      Transportation and warehousing,114541,110552,108638,107645,103044,104655,108520,109933,107552,109185,105817,103845,105405,111970,109298,106286,107360
27000,Minnesota,900,      Information,61243,61841,61944,62011,62243,63990,67417,68202,66656,68133,67279,68308,73458,77566,76558,73154,71091
27000,Minnesota,1000,      Finance and insurance,212372,214999,212086,215223,203142,205720,198353,191830,186109,184938,181441,180869,177552,173824,174531,170589,168542
27000,Minnesota,1100,      Real estate and rental and leasing,125410,125465,123483,122543,120131,117757,119539,123670,121399,117544,109780,102306,94329,89884,86388,78846,82797
27000,Minnesota,1200,"      Professional, scientific, and technical services",218833,212755,206699,204839,200731,201624,208567,207178,196052,190559,188378,182014,181668,184997,182927,177551,166724
27000,Minnesota,1300,      Management of companies and enterprises,80738,78971,76907,74669,72742,72139,73531,68612,67686,64734,65184,61555,62577,65831,64088,63037,62018
27000,Minnesota,1400,      Administrative and support and waste management and remediation services,174429,172986,171484,170465,163150,155994,168083,173669,170562,161363,159457,153664,152083,153053,156354,153414,148360
27000,Minnesota,1500,      Educational services,90954,89417,86922,86672,86379,82589,79448,76417,75075,70431,68737,67485,65805,61054,55371,54058,50312
27000,Minnesota,1600,      Health care and social assistance,472245,463888,453765,444948,441196,439324,430739,418600,400818,385084,377750,370192,358196,342658,341564,325839,310952
27000,Minnesota,1700,"      Arts, entertainment, and recreation",83567,81969,82126,80096,78143,78580,79104,77283,74475,71892,69789,69001,67716,64332,64273,60857,56540
27000,Minnesota,1800,      Accommodation and food services,226506,223104,218942,215319,210750,213298,220427,222036,219159,217950,212319,207801,205753,203135,197314,194062,189561
27000,Minnesota,1900,      Other services (except public administration),196152,190473,189511,190094,185379,191005,195794,195973,194876,193915,192222,191791,191822,184850,181179,179714,172410
27000,Minnesota,2000,    Government and government enterprises,420073,417591,416806,415182,420953,418456,420054,419502,419789,415337,408949,408266,410348,408186,406664,399807,395453
27000,Minnesota,2001,"      Federal, civilian",31246,31286,31672,32405,34714,33884,33613,33098,33501,33382,33908,34406,33086,32842,36103,32688,33175
27000,Minnesota,2002,      Military,20284,20254,20679,20779,20887,20620,21164,24172,23066,23528,21117,20645,20384,20121,19530,19953,20079
27000,Minnesota,2010,      State and local,368543,366051,364455,361998,365352,363952,365277,362232,363222,358427,353924,353215,356878,355223,351031,347166,342199
27000,Minnesota,2011,        State government,94428,93726,92407,90819,91632,89548,88706,88608,88956,85933,84414,83413,83908,85817,86759,88165,88454
27000,Minnesota,2012,        Local government,274115,272325,272048,271179,273720,274404,276571,273624,274266,272494,269510,269802,272970,269406,264272,259001,253745
28000,Mississippi,10,Total employment,1553633,1533704,1520816,1510749,1492121,1497777,1541873,1542657,1510572,1485330,1473046,1454099,1456112,1457187,1476693,1469551,1445561
28000,Mississippi,20,  Wage and salary employment,1194871,1179618,1175222,1167750,1167548,1178539,1228783,1231908,1219001,1203778,1204364,1195317,1204215,1207480,1232416,1233957,1214368
28000,Mississippi,40,  Proprietors employment,358762,354086,345594,342999,324573,319238,313090,310749,291571,281552,268682,258782,251897,249707,244277,235594,231193
28000,Mississippi,50,    Farm proprietors employment,31949,32105,32517,33218,33780,34157,34648,35437,35636,36564,36637,37983,38671,43491,44711,44638,43820
28000,Mississippi,60,    Nonfarm proprietors employment,326813,321981,313077,309781,290793,285081,278442,275312,255935,244988,232045,220799,213226,206216,199566,190956,187373
28000,Mississippi,70,  Farm employment,44053,39055,40705,42450,43708,44045,43300,44325,45329,44354,44733,45394,48093,53208,55096,55028,54110
28000,Mississippi,80,  Nonfarm employment,1509580,1494649,1480111,1468299,1448413,1453732,1498573,1498332,1465243,1440976,1428313,1408705,1408019,1403979,1421597,1414523,1391451
28000,Mississippi,90,    Private nonfarm employment,1235008,1217851,1200674,1188879,1166318,1168954,1214733,1218844,1189820,1164258,1146515,1127240,1129445,1129194,1147976,1145968,1126636
28000,Mississippi,100,"      Forestry, fishing, and related activities",15181,14755,14309,13686,13590,13626,14263,14377,14597,15084,14963,14363,15544,15492,16227,17597,17744
28000,Mississippi,200,"      Mining, quarrying, and oil and gas extraction",18215,17338,16401,12880,13976,11965,12808,10462,9548,8211,8095,8598,7973,8935,7849,8787,10037
28000,Mississippi,300,      Utilities,8209,8216,8017,8027,8144,8083,8122,7918,8102,8094,8141,8120,8185,8125,8113,7740,7526
28000,Mississippi,400,      Construction,88356,89941,86364,86788,87913,92792,105115,106374,103559,95201,87515,85831,86846,85550,87165,87905,86254
28000,Mississippi,500,      Manufacturing,145465,142288,141786,140140,140063,145979,163590,173589,179683,182356,183395,182741,191911,204682,224082,233898,234475
28000,Mississippi,510,        Durable goods manufacturing,97034,93868,93617,91051,89912,93571,107753,115381,119378,119504,118999,115737,120734,127596,141081,147084,144615
28000,Mississippi,530,        Nondurable goods manufacturing,48431,48420,48169,49089,50151,52408,55837,58208,60305,62852,64396,67004,71177,77086,83001,86814,89860
28000,Mississippi,600,      Wholesale trade,38491,38569,38543,38733,38144,38778,40327,41043,40676,39310,38797,38428,38491,38928,40658,40263,40575
28000,Mississippi,700,      Retail trade,167899,165378,164085,163696,161223,163715,169195,173017,172596,168878,168157,167915,169499,170106,172775,170609,167545
28000,Mississippi,800,      Transportation and warehousing,56087,54080,53078,52923,51828,52108,53855,55057,52778,51770,50805,49865,49886,49295,50091,48343,47896
28000,Mississippi,900,      Information,16114,15672,15434,14657,14900,15368,16044,16000,16306,17093,17037,17384,17903,19399,18957,18637,17594
28000,Mississippi,1000,      Finance and insurance,56178,56654,56852,57682,54942,55981,53514,51480,48435,47773,46815,47100,47170,46997,47337,47310,47634
28000,Mississippi,1100,      Real estate and rental and leasing,46586,46415,45287,45546,45187,44301,44737,43589,40009,38049,35285,32807,31788,31595,31155,27952,29257
28000,Mississippi,1200,"      Professional, scientific, and technical services",55825,55138,55126,55303,55201,55231,57572,56387,54449,53461,51472,48685,47042,46585,44473,42781,40991
28000,Mississippi,1300,      Management of companies and enterprises,11825,11931,11408,11280,10860,10951,11027,10358,10086,10224,10400,10938,11136,10945,11375,11484,11424
28000,Mississippi,1400,      Administrative and support and waste management and remediation services,95583,92487,88964,86913,82466,76194,79189,78000,74615,67797,64760,59462,58172,55221,57234,56881,53878
28000,Mississippi,1500,      Educational services,26408,25787,25442,24958,25044,23602,23113,22215,21511,20011,19361,18912,18424,17613,16704,15989,15974
28000,Mississippi,1600,      Health care and social assistance,151182,150032,149589,148679,143642,139647,136380,133860,126960,122184,120430,117801,113948,109470,105940,102996,102646
28000,Mississippi,1700,"      Arts, entertainment, and recreation",20951,21027,20664,19869,20570,20284,20828,20629,17955,19067,19745,19628,20355,26105,26478,28113,27647
28000,Mississippi,1800,      Accommodation and food services,123613,121524,119263,117607,114622,116206,120720,120179,115422,117676,118854,117135,114372,106473,105942,101749,92752
28000,Mississippi,1900,      Other services (except public administration),92840,90619,90062,89512,84003,84143,84334,84310,82533,82019,82488,81527,80800,77678,75421,76934,74787
28000,Mississippi,2000,    Government and government enterprises,274572,276798,279437,279420,282095,284778,283840,279488,275423,276718,281798,281465,278574,274785,273621,268555,264815
28000,Mississippi,2001,"      Federal, civilian",25391,25516,25840,26079,27324,26786,26653,26069,26277,25673,25562,25915,25827,25332,26980,25563,25914
28000,Mississippi,2002,      Military,28329,29259,30330,30656,31227,31078,31246,30225,30197,31344,34466,35828,35230,35124,35340,35030,35405
28000,Mississippi,2010,      State and local,220852,222023,223267,222685,223544,226914,225941,223194,218949,219701,221770,219722,217517,214329,211301,207962,203496
28000,Mississippi,2011,        State government,66432,66153,66787,66818,67212,68210,67450,66581,65779,65551,67930,67961,68076,67730,65688,62144,59999
28000,Mississippi,2012,        Local government,154420,155870,156480,155867,156332,158704,158491,156613,153170,154150,153840,151761,149441,146599,145613,145818,143497
29000,Missouri,10,Total employment,3602045,3563763,3528825,3508071,3473503,3531604,3632010,3641876,3589777,3536262,3482903,3447466,3440029,3454270,3473578,3424606,3384420
29000,Missouri,20,  Wage and salary employment,2841624,2810602,2780514,2746857,2740634,2790120,2897543,2898957,2880738,2842450,2814277,2801795,2809894,2831230,2854724,2823700,2781777
29000,Missouri,40,  Proprietors employment,760421,753161,748311,761214,732869,741484,734467,742919,709039,693812,668626,645671,630135,623040,618854,600906,602643
29000,Missouri,50,    Farm proprietors employment,89681,90833,90108,92374,93508,94323,95449,96441,94909,97237,98668,101400,105730,111581,113104,114136,114700
29000,Missouri,60,    Nonfarm proprietors employment,670740,662328,658203,668840,639361,647161,639018,646478,614130,596575,569958,544271,524405,511459,505750,486770,487943
29000,Missouri,70,  Farm employment,96803,99510,99201,101211,102337,102565,104332,104151,103920,106644,106865,111174,116497,122552,124097,124303,127172
29000,Missouri,80,  Nonfarm employment,3505242,3464253,3429624,3406860,3371166,3429039,3527678,3537725,3485857,3429618,3376038,3336292,3323532,3331718,3349481,3300303,3257248
29000,Missouri,90,    Private nonfarm employment,3031730,2988392,2953236,2925722,2880047,2929351,3033608,3051615,3006022,2953949,2900595,2860878,2850744,2861423,2879746,2842996,2810877
29000,Missouri,100,"      Forestry, fishing, and related activities",13511,13234,13144,12593,12221,12019,11831,11473,11220,11350,11233,10702,11770,10587,10521,11028,11493
29000,Missouri,200,"      Mining, quarrying, and oil and gas extraction",10375,9961,9642,8024,8738,7966,8845,7831,7214,7219,6739,6838,6400,7004,7072,7304,7089
29000,Missouri,300,      Utilities,12323,12447,12465,12600,12954,13039,12920,12744,12345,12207,12158,12277,12899,12977,12703,12472,12615
29000,Missouri,400,      Construction,183572,180173,177622,175932,178846,198301,222797,233951,233670,226817,216991,210340,204774,207914,203122,199327,190831
29000,Missouri,500,      Manufacturing,270670,266260,261107,258571,254396,267543,300139,312246,318012,319104,321753,320085,332400,350876,372941,380385,385733
29000,Missouri,510,        Durable goods manufacturing,160984,156033,151544,150879,147251,154355,179886,191423,198258,200020,201182,197790,204380,216801,231045,235747,237265
29000,Missouri,530,        Nondurable goods manufacturing,109686,110227,109563,107692,107145,113188,120253,120823,119754,119084,120571,122295,128020,134075,141896,144638,148468
29000,Missouri,600,      Wholesale trade,131103,128728,127405,126740,125834,128300,135108,134969,133117,131641,128581,126810,127262,129228,131921,131899,132979
29000,Missouri,700,      Retail trade,377512,373274,371790,371995,366469,374021,384117,394655,394972,395540,388935,388323,386361,382268,387841,383440,382539
29000,Missouri,800,      Transportation and warehousing,123953,120951,118569,116153,113860,119806,125344,129398,125772,123029,121336,122288,126772,129298,130999,127661,128538
29000,Missouri,900,      Information,60958,61088,61044,61971,64368,70594,72750,71849,70992,71724,72597,74432,76585,81952,87173,81020,80993
29000,Missouri,1000,      Finance and insurance,189538,189883,190745,190832,182050,184061,176365,169850,162856,159996,158585,158935,157543,155402,155225,155944,156393
29000,Missouri,1100,      Real estate and rental and leasing,136713,135656,136433,142096,136985,135998,140711,142424,136339,132364,123513,116221,110075,108476,107488,96349,101692
29000,Missouri,1200,"      Professional, scientific, and technical services",199308,194926,192226,185827,183057,186582,193374,190547,182915,177032,172970,166786,165187,166867,163736,158329,153262
29000,Missouri,1300,      Management of companies and enterprises,68344,65759,62818,65514,63552,61905,68265,68675,70576,69453,65456,67892,70324,73432,72462,72188,68699
29000,Missouri,1400,      Administrative and support and waste management and remediation services,205372,201078,196314,198183,192987,185862,196546,194153,185879,176326,172655,166649,164646,166053,171292,165268,155771
29000,Missouri,1500,      Educational services,82272,80366,79451,76789,76181,74251,71531,70057,70568,68009,66513,66004,63812,61047,63598,61654,60749
29000,Missouri,1600,      Health care and social assistance,424191,422627,417396,397811,391189,385810,379858,372733,362037,354262,349453,345608,339630,332911,322762,320715,315980
29000,Missouri,1700,"      Arts, entertainment, and recreation",75324,74247,73170,72431,72574,72649,74182,71915,69609,70131,68648,66396,66512,64632,65315,63961,62330
29000,Missouri,1800,      Accommodation and food services,258598,253718,248750,246553,245198,246647,252289,253344,250862,243234,239089,234091,230111,226812,223444,221754,217792
29000,Missouri,1900,      Other services (except public administration),208093,204016,203145,205107,198588,203997,206636,208801,207067,204511,203390,200201,197681,193687,190131,192298,185399
29000,Missouri,2000,    Government and government enterprises,473512,475861,476388,481138,491119,499688,494070,486110,479835,475669,475443,475414,472788,470295,469735,457307,446371
29000,Missouri,2001,"      Federal, civilian",56981,57363,58654,60721,63307,61462,59304,58108,57441,57963,58158,59184,59704,57818,62210,59206,59310
29000,Missouri,2002,      Military,35375,37855,36843,37665,38068,42079,41474,40412,38069,36315,39045,38344,38129,38182,38673,40389,37501
29000,Missouri,2010,      State and local,381156,380643,380891,382752,389744,396147,393292,387590,384325,381391,378240,377886,374955,374295,368852,357712,349560
29000,Missouri,2011,        State government,104777,104794,104654,105789,108405,110844,111885,111476,112313,112812,113184,112216,107534,111584,113539,107394,104323
29000,Missouri,2012,        Local government,276379,275849,276237,276963,281339,285303,281407,276114,272012,268579,265056,265670,267421,262711,255313,250318,245237
30000,Montana,10,Total employment,643412,637763,629425,620236,613635,618386,635036,634315,615458,598071,583879,570524,563977,558884,552934,542490,536822
30000,Montana,20,  Wage and salary employment,470625,467097,460613,451920,447718,452084,468210,467323,456295,443479,434156,423491,417895,414009,409172,401836,395793
30000,Montana,40,  Proprietors employment,172787,170666,168812,168316,165917,166302,166826,166992,159163,154592,149723,147033,146082,144875,143762,140654,141029
30000,Montana,50,    Farm proprietors employment,23296,23534,23066,23865,24067,24209,24065,23999,23281,23831,24130,24817,25943,26245,26056,26118,25698
30000,Montana,60,    Nonfarm proprietors employment,149491,147132,145746,144451,141850,142093,142761,142993,135882,130761,125593,122216,120139,118630,117706,114536,115331
30000,Montana,70,  Farm employment,29695,30160,29733,29353,28828,28915,29081,28760,28437,29078,29768,30480,32091,32384,32805,31977,32103
30000,Montana,80,  Nonfarm employment,613717,607603,599692,590883,584807,589471,605955,605555,587021,568993,554111,540044,531886,526500,520129,510513,504719
30000,Montana,90,    Private nonfarm employment,518554,512493,504537,494850,487700,493419,511759,511984,494246,476140,460667,447495,441949,436351,431053,421728,416493
30000,Montana,100,"      Forestry, fishing, and related activities",7925,7708,7535,7172,7123,7044,7425,7267,6998,7092,7196,7044,7800,6995,7393,7665,7859
30000,Montana,200,"      Mining, quarrying, and oil and gas extraction",14895,14710,14854,11294,11034,9602,10941,10233,9316,8475,7824,6895,6686,6964,6372,6502,6620
30000,Montana,300,      Utilities,3291,3298,3294,3206,3168,3186,3234,3144,3082,3004,2971,2897,2971,3240,3323,3372,3313
30000,Montana,400,      Construction,43373,42179,40948,40419,40950,43809,50760,54338,51581,48602,44111,41150,38408,38429,36362,35699,34899
30000,Montana,500,      Manufacturing,23429,22588,21512,20622,19802,21157,23360,23962,23372,22596,22273,22009,23162,24450,24794,25065,24736
30000,Montana,510,        Durable goods manufacturing,14583,13975,13224,12317,11792,12648,14638,15311,14901,14413,14084,14165,15174,16406,16448,16601,16315
30000,Montana,530,        Nondurable goods manufacturing,8846,8613,8288,8305,8010,8509,8722,8651,8471,8183,8189,7844,7988,8044,8346,8464,8421
30000,Montana,600,      Wholesale trade,18994,19120,18207,17612,17503,17867,18552,18758,18456,18113,17856,17221,16957,17229,17563,17751,17679
30000,Montana,700,      Retail trade,73463,71958,70977,71037,70382,72686,75754,76281,73639,72256,70896,69535,69696,69231,70011,69449,71999
30000,Montana,800,      Transportation and warehousing,20019,19640,19348,18406,17411,17669,18058,18628,18335,17759,17064,16898,17245,17418,18154,16989,17569
30000,Montana,900,      Information,8275,8743,8664,8925,9042,9109,9367,9337,9425,9401,9288,9072,9067,9457,9405,8798,8412
30000,Montana,1000,      Finance and insurance,25075,25020,25165,26006,24984,25773,24816,23580,22329,21595,21552,21392,21081,20272,20638,20202,20262
30000,Montana,1100,      Real estate and rental and leasing,28242,28111,27598,28140,27463,26568,27175,26653,24836,22989,21116,19486,18432,18430,17773,16248,17474
30000,Montana,1200,"      Professional, scientific, and technical services",35536,35271,34423,34027,33754,33342,34490,34197,32723,31523,30554,29422,29216,28426,26419,25065,23264
30000,Montana,1300,      Management of companies and enterprises,2272,2273,2410,2324,2038,1920,1854,1509,1286,1198,1174,1441,1542,1407,1379,1227,1324
30000,Montana,1400,      Administrative and support and waste management and remediation services,25362,25648,27535,27231,26598,26296,27276,28095,26334,23913,23299,22620,21645,21457,21430,20183,18245
30000,Montana,1500,      Educational services,8891,8614,8138,8016,7876,7662,7519,7357,7651,6981,6393,6171,6058,5705,5178,4984,4730
30000,Montana,1600,      Health care and social assistance,71982,71234,70182,68186,68459,67610,66207,64356,62600,60978,59495,58329,57799,55897,54482,53081,51074
30000,Montana,1700,"      Arts, entertainment, and recreation",19750,19566,19075,18946,18691,18910,19510,19195,18124,17027,16336,15942,15025,14094,14216,13552,12603
30000,Montana,1800,      Accommodation and food services,53873,53553,51877,50555,49451,50212,51991,51312,50693,49818,48978,47796,47058,46190,45814,44914,44721
30000,Montana,1900,      Other services (except public administration),33907,33259,32795,32726,31971,32997,33470,33782,33466,32820,32291,32175,32101,31060,30347,30982,29710
30000,Montana,2000,    Government and government enterprises,95163,95110,95155,96033,97107,96052,94196,93571,92775,92853,93444,92549,89937,90149,89076,88785,88226
30000,Montana,2001,"      Federal, civilian",12998,13073,13563,13878,14855,14192,13644,13419,13529,13537,13894,14059,13817,13053,13392,12519,12628
30000,Montana,2002,      Military,8104,8299,8315,8188,8097,8004,8204,8177,8253,8248,8466,8506,8405,8361,8238,8539,8474
30000,Montana,2010,      State and local,74061,73738,73277,73967,74155,73856,72348,71975,70993,71068,71084,69984,67715,68735,67446,67727,67124
30000,Montana,2011,        State government,27527,27289,26803,26851,26417,26480,25988,26370,25494,25667,25192,24549,23130,24183,23140,23737,23269
30000,Montana,2012,        Local government,46534,46449,46474,47116,47738,47376,46360,45605,45499,45401,45892,45435,44585,44552,44306,43990,43855
31000,Nebraska,10,Total employment,1276299,1259454,1245331,1227351,1214226,1221651,1234380,1227785,1204687,1191770,1178575,1167110,1163655,1171964,1172398,1154892,1137233
31000,Nebraska,20,  Wage and salary employment,1015901,1000934,989737,972146,967772,974385,994004,988504,974788,964162,956632,949413,946121,951508,949159,936047,918664
31000,Nebraska,40,  Proprietors employment,260398,258520,255594,255205,246454,247266,240376,239281,229899,227608,221943,217697,217534,220456,223239,218845,218569
31000,Nebraska,50,    Farm proprietors employment,41481,41883,41844,41738,41220,40013,39564,39010,39165,40270,40622,41715,44096,49442,53515,54158,54347
31000,Nebraska,60,    Nonfarm proprietors employment,218917,216637,213750,213467,205234,207253,200812,200271,190734,187338,181321,175982,173438,171014,169724,164687,164222
31000,Nebraska,70,  Farm employment,53634,54176,53960,55432,54212,51610,49893,49847,50314,52039,53299,55345,56973,63255,66442,68731,68107
31000,Nebraska,80,  Nonfarm employment,1222665,1205278,1191371,1171919,1160014,1170041,1184487,1177938,1154373,1139731,1125276,1111765,1106682,1108709,1105956,1086161,1069126
31000,Nebraska,90,    Private nonfarm employment,1048361,1031965,1017900,997462,982869,993801,1011140,1006197,981978,968907,954509,942022,938419,944771,943383,925629,907921
31000,Nebraska,100,"      Forestry, fishing, and related activities",11074,11198,10664,10522,9992,9745,8874,8488,7307,7360,7031,6487,7064,6691,6756,7197,7534
31000,Nebraska,200,"      Mining, quarrying, and oil and gas extraction",3968,3678,3589,2578,2864,2492,2613,2067,2272,2245,2209,2384,2060,2205,2176,2305,2392
31000,Nebraska,300,      Utilities,1482,1486,1774,1788,1846,2089,2079,1835,1750,1806,2008,2023,1789,1578,1700,1750,1787
31000,Nebraska,400,      Construction,70016,67601,65067,62701,63943,70143,72722,73013,70321,69396,69280,67385,64745,65149,63911,63192,61535
31000,Nebraska,500,      Manufacturing,101247,99991,98324,96839,94466,96631,104320,104697,104463,103853,103151,104759,108750,113274,115300,113790,115072
31000,Nebraska,510,        Durable goods manufacturing,48038,47045,45899,44683,43131,44620,50977,51731,51124,49820,48202,48580,51471,55125,59088,58150,59127
31000,Nebraska,530,        Nondurable goods manufacturing,53209,52946,52425,52156,51335,52011,53343,52966,53339,54033,54949,56179,57279,58149,56212,55640,55945
31000,Nebraska,600,      Wholesale trade,45778,44772,44158,43838,43217,44155,44786,43862,43854,43509,43399,43418,44212,45349,45698,45926,45824
31000,Nebraska,700,      Retail trade,133341,131371,130454,130073,128804,130804,134101,135884,135639,136443,134750,134567,134516,137798,140312,138315,138671
31000,Nebraska,800,      Transportation and warehousing,63190,62206,62235,61168,59780,61255,63831,64736,62265,61568,58556,56643,54065,52343,51454,50361,49822
31000,Nebraska,900,      Information,19418,19526,19415,19521,19203,19678,21169,22067,21895,22747,22490,22824,23591,25416,27147,27381,26532
31000,Nebraska,1000,      Finance and insurance,81238,80473,79892,80540,77561,78601,75966,72918,69583,68173,67041,66483,65531,65159,65531,65989,64353
31000,Nebraska,1100,      Real estate and rental and leasing,35197,34960,33982,34103,32214,31375,30847,30632,29184,28396,27332,25889,25269,25277,25093,23278,24382
31000,Nebraska,1200,"      Professional, scientific, and technical services",62351,62136,62582,60949,60808,60526,61364,59462,56993,53926,52963,50275,49365,49730,49463,47870,45617
31000,Nebraska,1300,      Management of companies and enterprises,21057,19963,17382,17260,17822,17845,17606,17755,15896,15010,13957,13191,14510,13349,12507,11744,11363
31000,Nebraska,1400,      Administrative and support and waste management and remediation services,63481,60995,59421,57394,56543,56520,60261,60510,59710,58198,57970,57887,59583,62742,61823,57331,57063
31000,Nebraska,1500,      Educational services,23489,22863,22813,22821,23185,22404,21484,21227,20761,20405,20286,20137,19967,19123,17839,16445,15462
31000,Nebraska,1600,      Health care and social assistance,140790,139795,139539,132027,130561,128938,127776,125269,121379,118743,117056,115050,112095,109799,107378,104855,98488
31000,Nebraska,1700,"      Arts, entertainment, and recreation",23914,23358,22783,22068,21787,22165,21839,21021,19897,19515,19037,18279,18026,17483,17740,16853,15647
31000,Nebraska,1800,      Accommodation and food services,79046,78188,76841,75441,73954,74274,75360,75500,74353,73301,72137,71095,70120,70900,71093,69598,67743
31000,Nebraska,1900,      Other services (except public administration),68284,67405,66985,65831,64319,64161,64142,65254,64456,64313,63856,63246,63161,61406,60462,61449,58634
31000,Nebraska,2000,    Government and government enterprises,174304,173313,173471,174457,177145,176240,173347,171741,172395,170824,170767,169743,168263,163938,162573,160532,161205
31000,Nebraska,2001,"      Federal, civilian",16693,16527,16714,16692,17367,16581,16194,16012,16300,16396,16616,16747,16368,15724,16279,15684,15817
31000,Nebraska,2002,      Military,12624,12799,13123,13281,13421,13752,13788,13462,13894,14002,14798,14808,14805,14671,14814,14928,15868
31000,Nebraska,2010,      State and local,144987,143987,143634,144484,146357,145907,143365,142267,142201,140426,139353,138188,137090,133543,131480,129920,129520
31000,Nebraska,2011,        State government,34577,34264,34131,33996,34809,35065,34704,35191,35066,35037,34918,34551,34154,32131,31768,31385,32368
31000,Nebraska,2012,        Local government,110410,109723,109503,110488,111548,110842,108661,107076,107135,105389,104435,103637,102936,101412,99712,98535,97152
32000,Nevada,10,Total employment,1614814,1566463,1524035,1508399,1483883,1524073,1629162,1653194,1612948,1539022,1446547,1356312,1300981,1285122,1253202,1190463,1130651
32000,Nevada,20,  Wage and salary employment,1252830,1208546,1180454,1162730,1155166,1190979,1306748,1333933,1319652,1261888,1192015,1123833,1085540,1081449,1054843,1012236,958129
32000,Nevada,40,  Proprietors employment,361984,357917,343581,345669,328717,333094,322414,319261,293296,277134,254532,232479,215441,203673,198359,178227,172522
32000,Nevada,50,    Farm proprietors employment,3653,3607,3567,3387,3254,3026,2867,2732,2641,2699,2710,2776,2912,2942,2902,2874,2888
32000,Nevada,60,    Nonfarm proprietors employment,358331,354310,340014,342282,325463,330068,319547,316529,290655,274435,251822,229703,212529,200731,195457,175353,169634
32000,Nevada,70,  Farm employment,5759,5855,5673,5367,5354,5035,4949,4717,4907,4931,4943,5107,4810,5303,5287,5249,5279
32000,Nevada,80,  Nonfarm employment,1609055,1560608,1518362,1503032,1478529,1519038,1624213,1648477,1608041,1534091,1441604,1351205,1296171,1279819,1247915,1185214,1125372
32000,Nevada,90,    Private nonfarm employment,1440875,1393946,1353054,1336494,1309434,1347719,1449604,1479529,1446101,1378152,1290778,1204944,1154538,1144297,1117377,1058371,1001941
32000,Nevada,100,"      Forestry, fishing, and related activities",1696,1667,1676,1682,1585,1637,1645,1624,1464,1472,1499,1400,1588,1398,1585,1708,1705
32000,Nevada,200,"      Mining, quarrying, and oil and gas extraction",20924,21311,22015,17963,16904,15435,16434,15378,13903,12901,12156,11535,11076,11972,12630,13807,15155
32000,Nevada,300,      Utilities,4108,4168,4231,4357,4534,4740,4829,4704,4755,4762,5224,5156,5134,4598,4723,4760,4690
32000,Nevada,400,      Construction,79815,73068,67910,68439,75701,99879,136836,155407,164652,155679,137322,117997,108451,107003,104611,105989,104279
32000,Nevada,500,      Manufacturing,47057,45696,43619,42490,41675,44466,51987,54392,54148,51734,49234,46763,45893,46307,45295,43859,42892
32000,Nevada,510,        Durable goods manufacturing,28895,28596,27655,27299,27069,29340,35307,36925,37111,35568,33851,31954,30999,31016,29899,28927,28372
32000,Nevada,530,        Nondurable goods manufacturing,18162,17100,15964,15191,14606,15126,16680,17467,17037,16166,15383,14809,14894,15291,15396,14932,14520
32000,Nevada,600,      Wholesale trade,39006,38000,37404,37639,37490,39794,43638,44304,43816,41912,39558,37841,38390,38185,37428,35492,34076
32000,Nevada,700,      Retail trade,168282,163233,158391,155307,152417,155577,166014,168639,164875,158257,150979,144576,138444,135919,132431,125039,120749
32000,Nevada,800,      Transportation and warehousing,62696,59170,58262,55323,53204,54246,57565,57388,53134,49366,45921,42759,42143,42433,40507,37040,34734
32000,Nevada,900,      Information,19387,18430,17854,17578,17646,18100,20043,20965,20024,19404,18796,19246,19802,22074,21950,19568,17599
32000,Nevada,1000,      Finance and insurance,87375,87525,84420,86914,82788,89850,83613,80679,73823,71727,68161,66361,63819,63697,62370,55495,51578
32000,Nevada,1100,      Real estate and rental and leasing,101906,100638,99339,102778,100484,102650,107067,111079,106711,98668,86136,74889,66305,61248,59050,52586,55023
32000,Nevada,1200,"      Professional, scientific, and technical services",86901,85163,82488,81612,81383,82682,87861,88936,84256,79434,76594,69244,65018,63029,57885,54083,49767
32000,Nevada,1300,      Management of companies and enterprises,24574,23770,23067,21629,22136,21569,22193,18906,16760,14472,11744,9324,9333,9213,9771,9525,9273
32000,Nevada,1400,      Administrative and support and waste management and remediation services,111203,106727,102446,100726,95040,92759,102008,109163,109871,103014,95888,85685,80809,81439,79278,71605,64492
32000,Nevada,1500,      Educational services,15371,14741,14151,13975,13942,13168,12569,11820,10628,9560,8381,7523,6870,6029,4913,4443,3942
32000,Nevada,1600,      Health care and social assistance,122764,118706,115561,113032,109586,107042,104921,100398,94963,91487,87634,83111,78992,75215,70402,66013,63727
32000,Nevada,1700,"      Arts, entertainment, and recreation",51636,50254,49327,48603,46560,47068,49917,50680,48480,46994,45261,43959,42232,41160,41593,38761,36236
32000,Nevada,1800,      Accommodation and food services,316355,304983,298016,297117,290991,290134,312584,317021,315237,305964,291814,282479,276938,283052,282705,272019,248534
32000,Nevada,1900,      Other services (except public administration),79819,76696,72877,69330,65368,66923,67880,68046,64601,61345,58476,55096,53301,50326,48250,46579,43490
